,source_file,speaker_id,utterance,utt_id,region_id,q_type,target
2089,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"but in the process of that, he was like, mom you should, you know,",883,DCB,q_like_copula,"he was like,"
2090,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"And I was like, well, okay, I said, let me send it to the publisher see how she like it, whatever.",889,DCB,q_say,"I said,"
2091,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"And I was like, well, okay, I said, let me send it to the publisher see how she like it, whatever.",889,DCB,q_like_copula,"And I was like,"
2092,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"he was like, here Ma, I wrote a book. I said, okay,",949,DCB,q_say,"I said,"
2093,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"he was like, here Ma, I wrote a book. I said, okay,",949,DCB,q_like_copula,"he was like,"
2094,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"and she was like, my book is out, you know,",959,DCB,q_like_copula,"and she was like,"
2095,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"da da da. I was like, okay. I said, well, you know what, I said, /RD-NAME-2/ wrote a book.",961,DCB,q_say,"I said,"
2095,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"da da da. I was like, okay. I said, well, you know what, I said, /RD-NAME-2/ wrote a book.",961,DCB,q_say,"I said,"
2096,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"da da da. I was like, okay. I said, well, you know what, I said, /RD-NAME-2/ wrote a book.",961,DCB,q_like_copula,"I was like,"
2097,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, but you know what, I never read it. She said, what? Whatchu mean you ain't read it? I said, well let me get it right now, so.",963,DCB,q_say,"I said,"
2097,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, but you know what, I never read it. She said, what? Whatchu mean you ain't read it? I said, well let me get it right now, so.",963,DCB,q_say,"She said,"
2097,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, but you know what, I never read it. She said, what? Whatchu mean you ain't read it? I said, well let me get it right now, so.",963,DCB,q_say,"I said,"
2098,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"[I] picked it up and I started reading, I said,",965,DCB,q_say,"I said,"
2099,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said,",968,DCB,q_say,"I said,"
2100,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"And she said, girl you need to send this to my publisher.",976,DCB,q_say,"And she said,"
2101,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"She said, now how old is this boy? Cause at the time he was nine then.",982,DCB,q_say,"She said,"
2102,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, yeah. She said, you need to get his IQ checked, she was like, cause this is really good.",990,DCB,q_say,"She said,"
2103,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, yeah. She said, you need to get his IQ checked, she was like, cause this is really good.",990,DCB,q_like_copula,"I was like,"
2103,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, yeah. She said, you need to get his IQ checked, she was like, cause this is really good.",990,DCB,q_like_copula,"she was like,"
2104,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"She said, I wanna publish this book.",992,DCB,q_say,"She said,"
2105,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"So I was like, okay. So I had to find a illustrator, whatever. So we got his",996,DCB,q_like_copula,"I was like,"
2106,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"And I was like, yeah.",1048,DCB,q_like_copula,"And I was like,"
2107,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He was like,",1050,DCB,q_like_copula,"He was like,"
2108,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"oh my god, your son got to meet the President. I was like,",1052,DCB,q_like_copula,"I was like,"
2109,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He's like, the President of the United States. I said, are you serious?",1056,DCB,q_say,"I said,"
2110,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He's like, the President of the United States. I said, are you serious?",1056,DCB,q_like_contracted,"He's like,"
2111,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He was like,",1058,DCB,q_like_copula,"He was like,"
2112,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"and I listened to their whole conversation. He said, your son",1062,DCB,q_say,"He said,"
2113,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"and your son is very intelligent. He said, he even had",1066,DCB,q_say,"He said,"
2114,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, really? He said, their conversations is just like-",1072,DCB,q_say,"He said,"
2115,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, really? He said, their conversations is just like-",1072,DCB,q_like_copula,"I was like,"
2116,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He was like, yeah you got a special one [right there. I] was like, oh okay.",1074,DCB,q_like_copula,"He was like,"
2117,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"And he was like, Ma,",1115,DCB,q_like_copula,"And he was like,"
2118,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He said,",1123,DCB,q_say,"He said,"
2119,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"President Barack Obama. I said, okay.",1127,DCB,q_say,"I said,"
2120,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"That's like my best friend, w- he said, your friend.",1132,DCB,q_say,"he said,"
2121,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, [okay, he said], so you know when he get out of office I'm'a have to go find out where he live at. I said, I know. (laughing)",1134,DCB,q_say,"I said,"
2121,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, [okay, he said], so you know when he get out of office I'm'a have to go find out where he live at. I said, I know. (laughing)",1134,DCB,q_say,"I said,"
2122,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I'm like, okay. They were like, yes, um,",1154,DCB,q_like_copula,"They were like,"
2123,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I'm like, okay. They were like, yes, um,",1154,DCB,q_like_contracted,"I'm like,"
2124,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"President Obama appreciate the gifts and stuff that, you know, you gave and everything. /I/ was like- I was like, oh, okay.",1168,DCB,q_like_copula,"I was like,"
2125,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"for almost the whole school year. I said, okay,",1236,DCB,q_say,"I said,"
2126,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I'm like, oh my god, you better work, /RD-NAME-2/.",1252,DCB,q_like_contracted,"I'm like,"
2127,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, you see why Mommy push you?",1259,DCB,q_say,"I said,"
2128,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He was like, yeah. I said, but this is a goal that you set for [yourself.]",1261,DCB,q_say,"I said,"
2129,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He was like, yeah. I said, but this is a goal that you set for [yourself.]",1261,DCB,q_like_copula,"He was like,"
2130,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, and you-",1263,DCB,q_say,"I said,"
2131,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I'm like, oh I can't, I don't know. [<laugh>]",1290,DCB,q_like_contracted,"I'm like,"
2132,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"[I said, did you every no-] yeah, I said, you ever notice every time you give,",1350,DCB,q_say,"I said,"
2132,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"[I said, did you every no-] yeah, I said, you ever notice every time you give,",1350,DCB,q_say,"I said,"
2133,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, you- you get",1351,DCB,q_say,"I said,"
2134,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, but you're not doing it for that reason, you just, you know, [giving because] you want to, but,",1357,DCB,q_say,"I said,"
2135,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"did you ever no- He was like, you know what, Ma? He was like, you right.",1359,DCB,q_like_copula,"He was like,"
2135,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"did you ever no- He was like, you know what, Ma? He was like, you right.",1359,DCB,q_like_copula,"He was like,"
2136,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He said, I never really did notice that, he said, but,",1361,DCB,q_say,"He said,"
2136,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He said, I never really did notice that, he said, but,",1361,DCB,q_say,"he said,"
2137,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"he said, you know, I like giving.",1363,DCB,q_say,"he said,"
2138,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, that's so good. He's [so funny.]",1365,DCB,q_like_copula,"I was like,"
2139,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"Usually everybody try to depend on me and I'm like, I can't do everything cause I'm tired.",1395,DCB,q_like_contracted,"and I'm like,"
2140,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"They ain't leave my house until like, one o'clock in the morning. I said, wait a minute didn't I say we just gonna have breakfast? I end up",1418,DCB,q_say,"I said,"
2141,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He said, I love having my aunts and uncles and cousins over. I was like, yeah it was fun.",1430,DCB,q_say,"He said,"
2142,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"He said, I love having my aunts and uncles and cousins over. I was like, yeah it was fun.",1430,DCB,q_like_copula,"I was like,"
2143,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"before she died, a year before she died, she was like, baby",1615,DCB,q_like_copula,"she was like,"
2144,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"she said, cause I don't want you to be like me.",1621,DCB,q_say,"she said,"
2145,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"She said, you know, I know it's /???/ thing is going on with me that I don't know,",1623,DCB,q_say,"She said,"
2146,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"but the issue is- she said, but",1625,DCB,q_say,"she said,"
2147,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, okay. And I never forgot about that.",1635,DCB,q_like_copula,"I was like,"
2148,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, you know what,",1639,DCB,q_like_copula,"I was like,"
2149,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, I'm gon- I'm gonna start my business.",1641,DCB,q_say,"I said,"
2150,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"in two thousand [thirteen. I was like, yes], I got everything in the mail.",1649,DCB,q_like_copula,"I was like,"
2151,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"Like, I was like, oh my god I can't believe this. But my business is because my mom.",1651,DCB,q_like_copula,"I was like,"
2152,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"They like, we gonna dance, we gonna dance.",1732,DCB,q_like_zero,"They like,"
2153,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"And I'm like, oh okay. So",1778,DCB,q_like_contracted,"And I'm like,"
2154,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, /RD-NAME-2/ you gotta teach me how to do this dance cause I don't know.",1780,DCB,q_like_copula,"I was like,"
2155,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"more faster I think,",1936,DCB,q_think,"I think,"
2156,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"Cause I think, uh, that might've been the first go go song he did.",1943,DCB,q_think,"I think,"
2157,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"we like, Northwest in the house, hear me now.",2152,DCB,q_like_zero,"we like,"
2158,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"/unintelligible/ so like, Sugar Bear, he g- if he see me and my girlfriend, he be like,",2164,DCB,q_like_copula,"he be like,"
2159,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, shoot I can't move back up here cause I ain't gonna be able to afford that.",2595,DCB,q_like_copula,"I was like,"
2160,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, are you serious?",2607,DCB,q_like_copula,"I was like,"
2161,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"over there. I said, wait a minute,",2649,DCB,q_say,"I said,"
2162,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"it's ridiculous. I'm like, wait a minute.",2748,DCB,q_like_contracted,"I'm like,"
2163,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"rent for those, I was like, goodness gracious.",2761,DCB,q_like_copula,"I was like,"
2164,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I'm like, you could buy a house and pay less than that.",2776,DCB,q_like_contracted,"I'm like,"
2165,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I was like, that is so true.",2782,DCB,q_like_copula,"I was like,"
2166,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"So I'm like,",2840,DCB,q_like_contracted,"I'm like,"
2167,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"[I'm like, it's almost] like two thousand dollars.",2854,DCB,q_like_contracted,"I'm like,"
2168,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, because me, I'm not gonna see",2911,DCB,q_say,"I said,"
2169,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I said, but I- I- what I do, I just keep my faith in God,",2958,DCB,q_say,"I said,"
2170,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"[It is so funny, I'm like, oh my gosh.]",3002,DCB,q_like_contracted,"I'm like,"
2171,DCB_se1_ag3_f_03_1,DCB_se1_ag3_f_03,"I always tell 'em, I'm like, I'm not where I wanna be, but we have a goal.",3047,DCB,q_like_contracted,"I'm like,"
2172,DCB_se3_ag4_m_01_1,DCB_se3_ag4_m_01,"And he's like,",227,DCB,q_like_contracted,"And he's like,"
2173,DCB_se3_ag4_m_01_1,DCB_se3_ag4_m_01,"So you go you know to mom's looking for grandma to take it and she's like, nah, I'm gone.",946,DCB,q_like_contracted,"and she's like,"
2174,DCB_se3_ag4_m_01_1,DCB_se3_ag4_m_01,"And she goes, something. (atypical pronunciation)",992,DCB,q_go,"And she goes,"
2175,DCB_se3_ag4_m_01_1,DCB_se3_ag4_m_01,"She said, well yeah dad you know what I mean.",996,DCB,q_say,"She said,"
2176,DCB_se3_ag4_m_01_1,DCB_se1_ag3_m_01,what products can be sold. Went to the bookstore and then aks for certain books. He was like oh they won't allow that book.,1242,DCB,q_like_copula,He was like oh 
2177,DCB_se3_ag4_m_01_1,DCB_se3_ag4_m_01,"And he says, okay fine.",2028,DCB,q_say,"And he says,"
2178,DCB_se3_ag4_m_01_1,DCB_se3_ag4_m_01,"And he said,",2106,DCB,q_say,"And he said,"
2179,DCB_se3_ag4_m_01_1,DCB_se3_ag4_m_01,"we were like, oh okay we've arrived",2591,DCB,q_like_copula,"we were like,"
2180,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,[I went-],75,DCB,q_go,I went-
2181,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I was like,",438,DCB,q_like_copula,"I was like,"
2182,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"and that joint was knocked down. I was like, oh no.",494,DCB,q_like_copula,"I was like,"
2183,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"And I'm like, son.",878,DCB,q_like_contracted,"And I'm like,"
2184,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I'm like, yo.",880,DCB,q_like_contracted,"I'm like,"
2185,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I'm like, son, this is-",918,DCB,q_like_contracted,"I'm like,"
2186,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"[and for] me, I was like,",1314,DCB,q_like_copula,"I was like,"
2187,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"That's when I noticed, I was like,",1441,DCB,q_like_copula,"I was like,"
2188,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"Just was done. I was like, I'm fucking through with this shit.",1633,DCB,q_like_copula,"I was like,"
2189,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"Uh, I was like, <grumbles> this is",1647,DCB,q_like_copula,"I was like,"
2190,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"And she was like, /RD-NAME-2/,",1695,DCB,q_like_copula,"And she was like,"
2191,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I was like, yeah,",1721,DCB,q_like_copula,"I was like,"
2192,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"and I ran back into the- uh, into the school, and they're like, why are you in here? Blah blah blah! And I'm like, yo, I just got jumped.",1914,DCB,q_like_contracted,"And I'm like,"
2193,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"cause I'm like, you a mother fucking Marine.",1942,DCB,q_like_contracted,"I'm like,"
2194,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"And I was like, damn.",2128,DCB,q_like_copula,"And I was like,"
2195,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"and I'm like, oh this is cool. Like it's a bunch of like-minded folks, and we're all doing HIV prevention work, and it's great.",2175,DCB,q_like_contracted,"and I'm like,"
2196,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"in this situ- I was like,",2185,DCB,q_like_copula,"I was like,"
2197,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"at the conference and this that and the third. And have you ever been out- out of your town before. I'm like, yeah,",2227,DCB,q_like_contracted,"I'm like,"
2198,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I was like, oh that's interesting.",2249,DCB,q_like_copula,"I was like,"
2199,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"And I was like, that's weird. It's a set up. It's a trap.",2273,DCB,q_like_copula,"And I was like,"
2200,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I'm like, oh, I'm in tenth.",2492,DCB,q_like_contracted,"I'm like,"
2201,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I'm like,",2772,DCB,q_like_contracted,"I'm like,"
2202,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I had that adlib stuck in my head. I'm sitting in the back of chemistry class, and I go,",2800,DCB,q_go,"and I go,"
2203,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I was like,",2822,DCB,q_like_copula,"I was like,"
2204,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"off of Killer Bees. He was like, youngin, you know Killer Bees!",2830,DCB,q_like_copula,"He was like,"
2205,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"He be like, yeah, alright.",2880,DCB,q_like_copula,"He be like,"
2206,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"so I was like, I'm'a take this jont with me.",2982,DCB,q_like_copula,"I was like,"
2207,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"She was like, yo, you should come with me to this spot called Freestyle.",3644,DCB,q_like_copula,"She was like,"
2208,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"Cause I was like, dang yo. Like,",3794,DCB,q_like_copula,"I was like,"
2209,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"he pulls up and he's like, what am I getting myself into?",3883,DCB,q_like_contracted,"and he's like,"
2210,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"he's like,",3891,DCB,q_like_contracted,"he's like,"
2211,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"he said, well,",3903,DCB,q_say,"he said,"
2212,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"Speaking of, I'm like, is it still in my lap?",4276,DCB,q_like_contracted,"I'm like,"
2213,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I said, yes,",4700,DCB,q_say,"I said,"
2214,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"And I'm like, well why'd you call me over here then? Like, like, we not gonna talk? We not gonna chat?",4924,DCB,q_like_contracted,"And I'm like,"
2215,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"And I was like,",4966,DCB,q_like_copula,"And I was like,"
2216,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"and I was like,",5061,DCB,q_like_copula,"and I was like,"
2217,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"and I realize it's him, and I'm like, oh shit.",5235,DCB,q_like_contracted,"and I'm like,"
2218,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"He's like, if there's any- ever anything, you know, you need to tell me, like, you know, it's okay.",5241,DCB,q_like_contracted,"He's like,"
2219,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I was like, oh, it's all good. Blah blah blah.",5243,DCB,q_like_copula,"I was like,"
2220,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"And I was like, that's what's up.",5251,DCB,q_like_copula,"And I was like,"
2221,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"and I was like, I love you Dad, and he was like, I love you too.",5315,DCB,q_like_copula,"and I was like,"
2221,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"and I was like, I love you Dad, and he was like, I love you too.",5315,DCB,q_like_copula,"and he was like,"
2222,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"I was like, yeah.",5321,DCB,q_like_copula,"I was like,"
2223,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"and I be like, look,",5435,DCB,q_like_copula,"and I be like,"
2224,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"she was like, saying something about",5469,DCB,q_like_copula,"she was like,"
2225,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"and I was like, that's not your place. Like,",5483,DCB,q_like_copula,"and I was like,"
2226,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"And I was like, this is amazing!",5626,DCB,q_like_copula,"And I was like,"
2227,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"And so I came out, they were like, oh shit, it's Prodigy!",5690,DCB,q_like_copula,"they were like,"
2228,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"all that stuff. And I was like,",5710,DCB,q_like_copula,"And I was like,"
2229,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"he was like, yo, I'm'a do this poem.",5746,DCB,q_like_copula,"he was like,"
2230,DCB_se2_ag3_m_02_1,DCB_se2_ag3_m_02,"and I was like, <gasp>",5752,DCB,q_like_copula,"and I was like,"
2231,DCB_se2_ag1_m_01_1,DCB_se2_ag1_m_01,"so I was like,",566,DCB,q_like_copula,"I was like,"
2232,DCB_se2_ag1_m_01_1,DCB_se2_ag1_m_01,"and I was like,",589,DCB,q_like_copula,"and I was like,"
2233,DCB_se2_ag1_m_01_1,DCB_se2_ag1_m_01,"I was like,",635,DCB,q_like_copula,"I was like,"
2234,DCB_se2_ag1_m_01_1,DCB_se2_ag1_m_01,"I was like, alright cool she don't go to /RD-SCHOOL-4/ any more.",927,DCB,q_like_copula,"I was like,"
2235,DCB_se2_ag1_m_01_1,DCB_se2_ag1_m_01,"My dad found it, he was like,",1064,DCB,q_like_copula,"he was like,"
